Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF4928,Arrival,Documentary,2015,112,5.4,8.9,1797123,Billy Wilder,Japan,Spanish,110830034.0,528044291.0,2019-04-01,PG-13,"Lupita Nyong'o, Timothée Chalamet",Apple TV+
NF7949,The Lost Daughter,Comedy,2018,175,9.2,4.3,673004,Jordan Peele,India,German,53483334.0,1967479117.0,2023-11-07,NC-17,"Lupita Nyong'o, Chris Evans, Cate Blanchett, Julia Roberts",
NF9509,The Shawshank Redemption,Fantasy,2003,109,8.2,6.8,1448918,Bong Joon-ho,South Korea,Korean,,1707262360.0,2015-10-22,R,"Angelina Jolie, Zendaya, Ryan Reynolds",Blumhouse Productions
NF2679,Ron'S Gone Wrong,Comedy,2011,79,7.3,7.2,1028728,Wong Kar-wai,South Korea,Spanish,140829868.0,,2023-05-20,R,"Ryan Reynolds, Julia Roberts",Focus Features
NF7535,The Umbrella Academy,Crime,2006,75,6.8,6.2,1634713,Jordan Peele,United Kingdom,Spanish,174678168.0,,2015-08-27,NC-17,"Scarlett Johansson, Florence Pugh",New Line Cinema
NF1244,A Beautiful Mind,Documentary,2019,150,4.4,5.4,1490451,Chloé Zhao,Italy,Hindi,38201019.0,1221445788.0,2022-01-12,TV-14,"Al Pacino, Adam Driver, Lupita Nyong'o",Focus Features
NF2807,The Silence Of The Lambs,Romance,1992,91,5.6,5.1,931142,Wong Kar-wai,India,Japanese,240683870.0,1021608141.0,2020-03-01,TV-PG,"Angelina Jolie, Timothée Chalamet, Adam Driver, Brad Pitt",Marvel Studios
NF3955,Shang-Chi And The Legend Of The Ten Rings,Documentary,2020,101,4.4,4.5,221222,David Fincher,Japan,English,121048021.0,971448912.0,2022-02-19,NR,"Al Pacino, Meryl Streep, Scarlett Johansson, Denzel Washington",DreamWorks Animation
NF6927,Don'T Look Up,Sci-Fi,1991,177,6.5,6.2,249759,Greta Gerwig,United States,Spanish,222636923.0,77219497.0,2021-06-27,NR,"Adam Driver, Denzel Washington, Margot Robbie, Ana de Armas",New Line Cinema
NF2393,Schindler'S List,Animation,1998,119,9.4,7.6,7754,Bong Joon-ho,United States,Japanese,,599135621.0,2020-12-19,PG,"Tom Hanks, Meryl Streep, Florence Pugh",Marvel Studios
NF2351,Interstellar,Documentary,2007,188,6.9,7.3,1441018,Peter Jackson,Japan,Japanese,175667061.0,635309335.0,2020-12-12,PG-13,"Lupita Nyong'o, Oscar Isaac",Pixar Animation Studios
NF9121,Joker,Documentary,2007,172,7.4,8.6,1498075,Quentin Tarantino,Japan,Korean,174526783.0,1016585563.0,2016-08-20,TV-MA,"Florence Pugh, Tom Hanks, Jodie Foster",Netflix Originals
NF7343,Se7En,Thriller,1994,137,5.8,9.2,1956836,Peter Jackson,Japan,Korean,147929241.0,1188146198.0,2017-10-27,TV-PG,"Lupita Nyong'o, Jodie Foster, Robert Downey Jr., Cate Blanchett",
NF6877,Free Guy,Adventure,2014,166,9.1,6.8,206151,Denis Villeneuve,South Korea,Korean,52050586.0,856238355.0,2023-03-08,NC-17,"Margot Robbie, Meryl Streep, Tom Hanks, Jodie Foster",
NF8496,The Departed,Action,1995,136,4.4,4.5,1669679,Greta Gerwig,Japan,Italian,195892994.0,1401589151.0,2020-02-18,TV-14,"Angelina Jolie, Michael B. Jordan",HBO Films
NF1670,Two Of Us,Drama,1990,180,4.3,6.2,1646916,Patty Jenkins,France,French,197277452.0,1256860758.0,2016-05-08,TV-MA,"Michael B. Jordan, Florence Pugh",Walt Disney Pictures
NF1633,Cherry,Sci-Fi,2015,78,6.8,3.3,255939,Bong Joon-ho,South Korea,Hindi,16582966.0,424188882.0,2016-07-02,PG,,A24
NF5283,Fear Street Part Two 1978,Documentary,2023,190,4.5,9.1,334572,Spike Lee,Italy,Hindi,,,2018-02-05,NR,"Adam Driver, Tom Hanks",Amazon Studios
NF9115,Hubie Halloween,Romance,2000,193,4.6,9.6,1686976,Alfred Hitchcock,India,Hindi,1820666.0,1253961173.0,2018-04-08,NR,"Pedro Pascal, Julia Roberts, Brad Pitt",Paramount Pictures
NF3868,Birdman,Documentary,2003,100,6.0,5.8,190502,Patty Jenkins,India,French,,902073096.0,2021-12-02,NC-17,"Florence Pugh, Dwayne Johnson",Paramount Pictures
NF4209,Whiplash,Documentary,2007,169,6.8,3.5,1344926,Jordan Peele,Italy,Korean,156899437.0,1927610436.0,2016-03-25,NC-17,"Lupita Nyong'o, Chris Evans",Apple TV+
NF4728,Two Of Us,Animation,2022,106,4.9,4.9,220892,Bong Joon-ho,Japan,Hindi,22978204.0,1980781769.0,2020-12-13,PG,"Robert De Niro, Jodie Foster, Ana de Armas, Lupita Nyong'o",Lionsgate
NF3532,Night At The Museum Secret Of The Tomb,Comedy,2009,83,4.8,6.2,1024666,Guillermo del Toro,India,Spanish,42238241.0,,2016-09-05,NC-17,"Will Smith, Al Pacino, Robert De Niro, Cate Blanchett",Blumhouse Productions
NF6851,The Unforgivable,Drama,2002,151,7.6,4.0,1693969,Wes Anderson,France,English,59965353.0,1376290290.0,2021-05-27,TV-MA,"Ana de Armas, Adam Driver, Viola Davis",Lionsgate
NF7726,Project Power,Animation,2023,137,6.2,6.7,1367076,David Lynch,India,Japanese,235874706.0,502267690.0,2021-09-26,PG,"Dwayne Johnson, Brad Pitt, Lupita Nyong'o",Focus Features
NF2082,Clifford The Big Red Dog,Animation,1999,102,7.1,7.4,440981,James Gunn,India,German,240746985.0,159830677.0,2021-07-24,TV-PG,,Walt Disney Pictures
NF2802,Promising Young Woman,Comedy,2012,167,6.0,7.3,920061,Spike Lee,India,French,7566780.0,1843317417.0,2023-06-01,TV-MA,"Cate Blanchett, Will Smith, Margot Robbie",Apple TV+
NF2130,Venom Let There Be Carnage,Drama,2004,133,6.6,6.7,1856740,Sofia Coppola,India,Italian,189708306.0,1213367749.0,2016-03-20,G,"Adam Driver, Robert De Niro",Walt Disney Pictures
NF4826,Moonlight,Crime,2020,95,5.1,6.2,1199445,,Italy,French,147803059.0,1002551908.0,2017-04-08,NR,"Chris Evans, Will Smith",Paramount Pictures
NF5031,Pulp Fiction,Drama,2021,196,5.0,5.4,1741510,Bong Joon-ho,United States,French,216442451.0,826004957.0,2015-04-07,R,"Lupita Nyong'o, Ryan Reynolds",DreamWorks Animation
NF1544,Old,Crime,2007,74,9.0,3.4,1504028,Greta Gerwig,United States,German,186898411.0,1539107995.0,2018-11-07,NC-17,,Lionsgate
NF6924,Leon The Professional,Crime,1996,73,9.0,5.2,258747,Denis Villeneuve,India,Japanese,142151723.0,332967589.0,2024-01-10,TV-MA,"Al Pacino, Pedro Pascal, Angelina Jolie",Legendary Pictures
NF3251,Flee,Romance,2004,89,4.1,6.2,1673433,Ridley Scott,India,Italian,20821297.0,1107374693.0,2018-04-09,PG,"Morgan Freeman, Robert Downey Jr.",Paramount Pictures
NF9482,Bird Box,Adventure,1998,189,5.7,8.8,127371,Denis Villeneuve,India,English,138895041.0,1508937923.0,2024-12-18,G,"Adam Driver, Timothée Chalamet, Sandra Bullock, Robert Downey Jr.",20th Century Studios
NF2369,There Will Be Blood,Crime,1990,97,8.7,6.2,1593247,J.J. Abrams,France,Hindi,65946943.0,,2019-11-18,G,"Ryan Reynolds, Angelina Jolie",DC Films
NF1408,Mank,Documentary,1999,94,8.0,4.7,502474,Jordan Peele,United States,Korean,246109469.0,799138940.0,2024-10-10,G,"Margot Robbie, Julia Roberts, Leonardo DiCaprio, Zendaya",DC Films
NF3690,Free Guy,Thriller,1990,83,5.2,9.2,904166,Jane Campion,India,English,156077662.0,1174051063.0,2021-06-15,NR,"Florence Pugh, Al Pacino, Brad Pitt, Sandra Bullock",Blumhouse Productions
NF3806,Boys State,Romance,1998,77,4.6,6.2,375454,Sam Raimi,Italy,Korean,53689716.0,1440782917.0,2023-02-25,PG-13,"Ana de Armas, Angelina Jolie",Legendary Pictures
NF4220,Fear Street Part Three 1666,Action,2020,137,5.3,8.4,54619,Chloé Zhao,Italy,French,9789822.0,368748160.0,2017-02-04,TV-14,"Meryl Streep, Pedro Pascal, Cate Blanchett, Michael B. Jordan",20th Century Studios
NF5745,Rurouni Kenshin The Final,Fantasy,1992,121,7.2,6.2,1219768,Darren Aronofsky,France,Japanese,2472984.0,1598373063.0,2024-05-09,NR,"Jodie Foster, Sandra Bullock, Robert Downey Jr.",A24
NF9187,Tom And Jerry,Crime,2003,129,8.7,7.9,1422753,,France,German,194007794.0,1760214369.0,2017-07-19,PG-13,"Denzel Washington, Adam Driver",A24
NF6128,Flee,Romance,1990,149,6.1,7.2,1024666,Taika Waititi,India,Japanese,186424469.0,837061125.0,2018-09-23,PG-13,"Lupita Nyong'o, Meryl Streep, Ryan Reynolds, Angelina Jolie",Legendary Pictures
NF3556,Greyhound,Drama,1995,181,6.6,4.9,782935,Rian Johnson,United Kingdom,Japanese,214228501.0,,2016-12-11,NC-17,"Margot Robbie, Leonardo DiCaprio",Warner Bros.
NF6692,Spotlight,Thriller,2007,120,4.9,8.8,414354,Peter Jackson,Italy,Hindi,39456865.0,,2017-11-10,PG,"Pedro Pascal, Sandra Bullock, Brad Pitt, Tom Hanks",Apple TV+
NF1782,Knives Out,Animation,1990,186,8.1,7.9,1395797,Taika Waititi,Germany,Korean,211165263.0,1230105051.0,2017-12-13,R,"Natalie Portman, Sandra Bullock",Blumhouse Productions
NF7980,Rurouni Kenshin The Final,Adventure,2007,163,6.3,3.3,1024666,Quentin Tarantino,South Korea,German,244368772.0,925466866.0,2017-05-16,NC-17,"Angelina Jolie, Leonardo DiCaprio",Columbia Pictures
NF3767,Those Who Wish Me Dead,Animation,1991,157,8.7,6.2,40632,Guillermo del Toro,India,Japanese,157460925.0,195562654.0,2023-11-10,NR,"Robert Downey Jr., Will Smith, Sandra Bullock",Legendary Pictures
NF2800,The Old Guard,Sci-Fi,2003,175,6.6,7.9,1087857,Park Chan-wook,Italy,Japanese,123889988.0,735241671.0,2023-06-22,NC-17,"Pedro Pascal, Sandra Bullock, Chris Evans, Margot Robbie",Amazon Studios
NF6771,No Time To Die,Drama,2007,129,6.3,5.1,1535043,Wong Kar-wai,Italy,German,173896770.0,,2015-11-09,R,"Ana de Armas, Dwayne Johnson, Adam Driver, Timothée Chalamet",Walt Disney Pictures
NF3433,The Invisible Man,Sci-Fi,2001,147,8.6,4.7,665114,Alfred Hitchcock,Japan,Spanish,142279369.0,491496898.0,2015-11-14,NC-17,"Cate Blanchett, Brad Pitt",DreamWorks Animation
NF5991,Don'T Look Up,Documentary,2024,150,4.3,7.0,149025,Tim Burton,Japan,Spanish,161970762.0,385231465.0,2017-01-21,PG,"Brad Pitt, Angelina Jolie, Timothée Chalamet",Marvel Studios
NF8615,The Social Network,Comedy,1991,81,5.7,6.8,1723297,Ryan Coogler,Italy,English,171359043.0,,2020-04-17,G,"Zendaya, Sandra Bullock, Angelina Jolie, Leonardo DiCaprio",Netflix Originals
NF6682,Green Book,Fantasy,2024,106,6.7,5.1,389497,Coen Brothers,Germany,Korean,,1130506710.0,2023-03-18,G,"Robert Downey Jr., Charlize Theron",Pixar Animation Studios
NF4639,The Umbrella Academy,Horror,1991,72,6.3,3.5,1024666,Wong Kar-wai,United Kingdom,French,98406036.0,1534062498.0,2023-07-23,R,"Charlize Theron, Scarlett Johansson",Paramount Pictures
NF9883,The Usual Suspects,Crime,2002,105,6.9,6.2,1615011,Denis Villeneuve,France,Korean,193623341.0,,2020-03-24,TV-MA,"Zendaya, Dwayne Johnson, Adam Driver",Apple TV+
NF3581,Get Out,Animation,2004,135,8.5,4.1,1086128,Darren Aronofsky,Japan,French,,1757137705.0,2018-01-18,TV-PG,"Leonardo DiCaprio, Ana de Armas",Amazon Studios
NF4552,The Lord Of The Rings: The Return Of The King,Thriller,2020,161,8.9,4.1,807309,Akira Kurosawa,Italy,German,169592130.0,115443037.0,2018-01-27,PG-13,"Pedro Pascal, Al Pacino, Brad Pitt",New Line Cinema
NF5969,American History X,Horror,2010,139,5.7,8.0,319622,Peter Jackson,South Korea,Japanese,202151389.0,766573860.0,2019-10-26,TV-14,"Margot Robbie, Ryan Reynolds, Brad Pitt, Robert De Niro",Focus Features
NF9236,Hubie Halloween,Horror,1995,164,7.1,3.6,958061,Zack Snyder,Japan,Japanese,165873037.0,521014752.0,2016-11-22,NR,"Viola Davis, Tom Hanks, Brad Pitt, Meryl Streep",Pixar Animation Studios
NF1851,Minari,Horror,1995,125,9.3,3.5,611993,Jordan Peele,South Korea,English,141139418.0,1239363573.0,2015-05-09,G,"Denzel Washington, Margot Robbie, Chris Evans",Marvel Studios
NF9617,Room,Fantasy,2020,130,5.7,5.3,612091,Guillermo del Toro,South Korea,Italian,145017186.0,1223396649.0,2022-12-16,R,"Lupita Nyong'o, Brad Pitt, Michael B. Jordan, Meryl Streep",20th Century Studios
NF9827,The Father,Horror,2007,86,9.1,7.1,661079,Zack Snyder,India,Hindi,179930908.0,545865615.0,2021-05-01,G,"Adam Driver, Chris Evans",DC Films
NF8631,Otherhood,Documentary,2018,70,5.5,6.2,110950,Paul Thomas Anderson,Italy,Spanish,140744823.0,,2024-03-17,PG-13,"Cate Blanchett, Michael B. Jordan, Robert Downey Jr.",
NF7276,Eurovision Song Contest,Fantasy,2000,197,6.1,5.7,1281505,Jane Campion,United Kingdom,Korean,204417744.0,1157721006.0,2022-03-28,TV-PG,"Adam Driver, Sandra Bullock, Angelina Jolie",HBO Films
NF9865,The One And Only Ivan,Animation,2005,139,5.5,3.2,1238725,Sofia Coppola,United States,Spanish,107437910.0,1197326124.0,2018-11-20,TV-MA,"Meryl Streep, Oscar Isaac, Robert Downey Jr., Morgan Freeman",Apple TV+
NF6890,Black Swan,Animation,2024,192,5.3,3.4,446007,Sofia Coppola,United States,French,,896822962.0,2018-05-21,PG,"Leonardo DiCaprio, Robert Downey Jr., Al Pacino, Meryl Streep",20th Century Studios
NF8412,Bridgerton,Comedy,2021,149,7.1,7.4,946654,Peter Jackson,Germany,German,208270795.0,911281396.0,2015-06-05,PG,"Robert Downey Jr., Adam Driver, Brad Pitt",
NF4876,The Dark Knight,Drama,2024,151,6.8,8.7,86686,Jordan Peele,United States,German,62480544.0,1588600891.0,2016-09-11,PG-13,"Brad Pitt, Florence Pugh, Viola Davis, Timothée Chalamet",Universal Pictures
NF1989,Forrest Gump,Animation,1993,149,4.4,8.2,305568,Jane Campion,South Korea,English,,319314778.0,2021-07-28,TV-14,"Meryl Streep, Florence Pugh, Cate Blanchett, Ryan Reynolds",Universal Pictures
NF6256,Black Widow,Documentary,1998,167,4.2,6.2,1712776,Chloé Zhao,Germany,French,,1542614064.0,2022-02-21,PG,"Will Smith, Sandra Bullock, Adam Driver",Netflix Originals
NF3953,Cruella,Sci-Fi,2014,137,9.4,6.2,682496,Peter Jackson,Japan,Japanese,151428587.0,898767920.0,2024-07-25,PG,"Margot Robbie, Leonardo DiCaprio",
NF8048,Clifford The Big Red Dog,Action,1995,199,7.9,4.5,1672471,J.J. Abrams,Japan,German,160266860.0,1014179130.0,2016-07-27,NR,"Pedro Pascal, Sandra Bullock",Pixar Animation Studios
NF8780,Bridgerton,Drama,1990,98,6.8,5.9,1024666,Taika Waititi,France,Korean,11108361.0,145742497.0,2017-04-03,TV-MA,"Ana de Armas, Al Pacino, Leonardo DiCaprio",Apple TV+
NF5739,Malignant,Crime,2010,130,7.6,5.0,1989291,Zack Snyder,France,Japanese,,1381610724.0,2021-09-11,TV-14,"Dwayne Johnson, Michael B. Jordan",Pixar Animation Studios
NF7518,Cast Away,Action,2019,88,4.5,4.5,746256,Quentin Tarantino,France,Japanese,227980719.0,1638741656.0,2023-11-05,NR,"Ryan Reynolds, Meryl Streep, Robert De Niro",
NF6759,6 Underground,Thriller,2007,137,8.9,7.1,251710,James Cameron,France,Japanese,187238101.0,632681286.0,2022-11-03,NC-17,"Natalie Portman, Robert Downey Jr., Jodie Foster",Apple TV+
NF5361,The Humans,Comedy,2003,142,5.0,3.2,493949,Tim Burton,Germany,Korean,,1871510616.0,2020-12-13,TV-14,"Florence Pugh, Robert Downey Jr., Cate Blanchett, Angelina Jolie",Universal Pictures
NF7272,The Revenant,Adventure,2023,196,6.4,6.2,1892530,Wong Kar-wai,Germany,French,204068492.0,1326827132.0,2021-07-28,R,"Jodie Foster, Tom Hanks, Sandra Bullock",Amazon Studios
NF7871,The Power Of The Dog,Romance,2010,112,8.7,8.0,207421,Darren Aronofsky,Germany,German,,1233039046.0,2018-02-26,NC-17,"Charlize Theron, Michael B. Jordan, Cate Blanchett",DC Films
NF7844,Vice,Horror,2023,76,4.3,5.1,908061,Sofia Coppola,Italy,French,35571052.0,1989840571.0,2024-01-24,NC-17,"Sandra Bullock, Pedro Pascal, Michael B. Jordan",Apple TV+
NF7251,Outer Banks,Romance,2017,176,8.2,8.8,1329457,Spike Lee,United States,Spanish,59769791.0,1446720656.0,2021-08-25,NR,"Scarlett Johansson, Florence Pugh",Marvel Studios
NF5296,Se7En,Fantasy,2008,106,6.6,8.7,145203,Bong Joon-ho,Italy,Japanese,165595057.0,151117719.0,2019-03-24,PG-13,"Margot Robbie, Denzel Washington",
NF8877,Saving Private Ryan,Fantasy,2008,96,6.8,9.1,156289,,Italy,Hindi,165214337.0,1243364458.0,2024-03-04,NC-17,"Robert De Niro, Al Pacino",DC Films
NF5082,Clifford The Big Red Dog,Action,1991,160,7.7,8.5,1609944,Ridley Scott,Japan,German,175117288.0,1956214064.0,2022-03-11,TV-14,"Brad Pitt, Lupita Nyong'o",Focus Features
NF2889,The Shape Of Water,Documentary,2007,97,6.8,4.5,933149,Stanley Kubrick,France,Japanese,236678955.0,966864805.0,2024-01-28,R,"Ryan Reynolds, Will Smith",Paramount Pictures
NF4435,Another Round,Fantasy,2009,97,8.1,7.0,370123,Darren Aronofsky,United States,Spanish,225098612.0,1969478343.0,2016-07-06,TV-PG,"Will Smith, Charlize Theron, Angelina Jolie",HBO Films
NF5931,Onward,Drama,1999,102,7.4,8.7,1421318,David Lynch,United Kingdom,Italian,196107936.0,535412807.0,2016-04-08,PG,"Cate Blanchett, Robert Downey Jr.",Apple TV+
NF3646,Whiplash,Thriller,2001,113,4.7,7.7,1551575,Guillermo del Toro,Germany,Japanese,34455264.0,1153016255.0,2016-08-10,NC-17,"Lupita Nyong'o, Chris Evans",Marvel Studios
NF7842,The Lord Of The Rings: The Return Of The King,Romance,2001,97,8.2,3.0,1304094,Greta Gerwig,Japan,Italian,73743209.0,,2021-03-20,PG,"Michael B. Jordan, Adam Driver, Natalie Portman, Robert Downey Jr.",
NF6270,To All The Boys Always And Forever,Romance,2019,132,4.4,6.2,393345,Zack Snyder,France,Korean,186579978.0,987063360.0,2016-09-11,TV-14,"Angelina Jolie, Pedro Pascal",Amazon Studios
NF4962,Welcome To Chechnya,Crime,2006,141,8.5,8.7,792500,J.J. Abrams,India,German,92785381.0,409687823.0,2020-08-18,TV-MA,"Dwayne Johnson, Brad Pitt",A24
NF2636,Another Round,Animation,2017,98,7.5,7.3,1138,Stanley Kubrick,India,Italian,130229395.0,1385827472.0,2019-05-28,TV-MA,"Dwayne Johnson, Adam Driver, Robert De Niro",20th Century Studios
NF9614,Black Widow,Documentary,2012,192,9.0,5.6,668834,Sam Raimi,India,English,206347627.0,499952858.0,2017-02-08,NC-17,"Denzel Washington, Scarlett Johansson, Michael B. Jordan, Viola Davis",20th Century Studios
NF3992,The Mitchells Vs The Machines,Drama,2007,149,7.0,8.5,1210915,Taika Waititi,India,French,11435370.0,1885513911.0,2021-02-22,G,"Cate Blanchett, Angelina Jolie",
NF3404,The Lovebirds,Horror,2010,185,5.5,7.8,1439670,Wes Anderson,United Kingdom,French,,966780010.0,2018-09-01,PG-13,"Will Smith, Angelina Jolie",Netflix Originals
NF1938,Don'T Look Up,Drama,1992,196,6.3,3.7,1391817,,Italy,Spanish,72492936.0,695055033.0,2017-12-08,PG-13,"Sandra Bullock, Al Pacino, Timothée Chalamet, Oscar Isaac",DreamWorks Animation
NF8335,Old,Animation,1991,137,7.2,6.2,1711950,Ridley Scott,India,German,84565331.0,1685505582.0,2020-10-27,PG-13,"Ana de Armas, Denzel Washington, Zendaya",Columbia Pictures
NF8451,Mass,Comedy,2007,127,4.0,4.9,621414,Jane Campion,United States,Spanish,,621314310.0,2021-12-03,TV-MA,"Chris Evans, Margot Robbie, Zendaya, Oscar Isaac",DC Films
NF2527,Enola Holmes,Adventure,1990,177,6.2,4.1,1134701,Akira Kurosawa,United States,Japanese,150141288.0,533389727.0,2015-12-05,TV-MA,"Charlize Theron, Denzel Washington, Al Pacino, Zendaya",A24
NF7951,The Umbrella Academy,Animation,2001,80,4.7,6.2,1923299,,United Kingdom,Japanese,159377957.0,1421375850.0,2017-09-26,NR,"Jodie Foster, Oscar Isaac, Sandra Bullock",Paramount Pictures
NF4044,Holidate,Adventure,1996,166,8.7,4.5,26718,Wes Anderson,India,Spanish,190912435.0,1363634543.0,2021-03-19,TV-14,"Viola Davis, Denzel Washington",Universal Pictures
NF4093,Call Me By Your Name,Action,2004,183,4.4,4.5,1637776,Sofia Coppola,Japan,Hindi,3393806.0,1877315257.0,2019-09-12,TV-14,"Zendaya, Meryl Streep",Legendary Pictures
NF1041,Tom And Jerry,Crime,2006,127,5.5,7.1,641338,Jane Campion,Germany,Japanese,198419831.0,,2023-11-16,TV-14,"Natalie Portman, Denzel Washington, Ryan Reynolds",Focus Features
NF9439,Enola Holmes,Drama,2021,137,6.4,7.1,843513,Park Chan-wook,Germany,French,176545638.0,1264047182.0,2017-01-24,TV-MA,"Viola Davis, Florence Pugh, Charlize Theron, Will Smith",Lionsgate
NF6291,He'S All That,Comedy,2007,107,9.4,6.3,1922882,Guillermo del Toro,Germany,Korean,86559035.0,254727186.0,2023-12-01,NR,"Chris Evans, Dwayne Johnson",Universal Pictures
NF6584,The Devil All The Time,Fantasy,1996,75,7.5,5.8,604514,,France,French,13640771.0,1702209545.0,2021-01-17,NC-17,"Leonardo DiCaprio, Robert Downey Jr.",DC Films
NF2198,Minari,Action,2014,198,6.3,9.0,1438407,Park Chan-wook,Japan,English,159644825.0,,2015-02-10,TV-14,"Angelina Jolie, Denzel Washington, Will Smith, Morgan Freeman",DreamWorks Animation
NF6033,The Conjuring The Devil Made Me Do It,Documentary,2013,146,4.8,8.4,1388570,Spike Lee,South Korea,French,73812587.0,1238584157.0,2016-06-07,PG,"Tom Hanks, Angelina Jolie, Sandra Bullock, Denzel Washington",Columbia Pictures
NF4995,Avengers Endgame,Animation,2017,182,5.8,6.5,1330866,Alfred Hitchcock,Italy,Italian,41046795.0,621858280.0,2019-10-20,PG,"Zendaya, Oscar Isaac",Lionsgate
NF5243,Greyhound,Action,2016,179,4.3,9.2,34076,J.J. Abrams,United States,Korean,90091023.0,1577284595.0,2016-10-03,PG,"Jodie Foster, Brad Pitt, Ana de Armas, Sandra Bullock",DC Films
NF2055,The Old Guard,Comedy,1991,89,4.2,6.2,1860986,James Gunn,United Kingdom,English,203321065.0,1323230601.0,2021-02-28,TV-14,"Ana de Armas, Oscar Isaac",Lionsgate
NF6187,Work It,Action,2006,118,7.9,9.3,861519,Park Chan-wook,Italy,English,55383035.0,3458311.0,2021-01-24,PG,"Oscar Isaac, Meryl Streep, Lupita Nyong'o, Morgan Freeman",Paramount Pictures
NF6862,Parasite,Fantasy,2002,134,8.8,7.6,685508,Akira Kurosawa,Japan,Spanish,116293222.0,,2019-02-05,NR,"Denzel Washington, Cate Blanchett, Sandra Bullock",Walt Disney Pictures
NF4215,Gladiator,Fantasy,1998,79,5.5,4.0,273955,Greta Gerwig,France,French,52566627.0,,2017-03-09,G,,Universal Pictures
NF8568,A Boy Called Christmas,Horror,2008,86,9.4,4.4,1770103,Paul Thomas Anderson,Germany,Korean,177013575.0,,2023-03-26,R,"Sandra Bullock, Jodie Foster, Ana de Armas",DC Films
NF5677,Get Out,Animation,2003,137,6.8,6.8,1024666,Taika Waititi,South Korea,Hindi,122921052.0,95719000.0,2019-09-08,TV-14,"Michael B. Jordan, Ana de Armas, Al Pacino",20th Century Studios
NF2195,In The Heights,Action,1995,198,6.1,9.0,546274,Quentin Tarantino,South Korea,Hindi,21459403.0,,2021-10-01,TV-14,"Angelina Jolie, Viola Davis",Legendary Pictures
NF6645,Greyhound,Thriller,2022,137,8.2,6.9,1890715,Martin Scorsese,United Kingdom,Japanese,,1951252060.0,2018-01-19,TV-MA,"Will Smith, Robert Downey Jr.",Apple TV+
NF5887,Birds Of Prey,Sci-Fi,2006,117,9.0,8.1,732585,Rian Johnson,France,Japanese,153593269.0,21427758.0,2023-10-07,PG-13,"Natalie Portman, Leonardo DiCaprio, Morgan Freeman",Columbia Pictures
NF4196,Hubie Halloween,Drama,1993,147,4.8,5.0,457565,Bong Joon-ho,United States,French,115151753.0,361355953.0,2015-02-12,PG-13,"Robert De Niro, Charlize Theron",Columbia Pictures
